address,japanese,korean,length
0x00A30764,サムライとはそういうものだ！,사무라이란 그런 것이다!,33
0x00A30788,何がおころうと動じはしない！,무슨 일이 일어나도 흔들리지 않아!,47
0x00A307AC,敵ながらあっぱれな戦い！,적이지만 훌륭한 싸움이었다!,39
0x00A307C6,こちらも全力でお相手しよう！,이쪽도 전력으로 상대해 주마!,40
0x00A307E8,本気でいくわよ。,진심으로 갈 거야.,24
0x00A30800,あなたの作戦は見切ったわ！,네 작전은 이미 간파했어!,34
0x00A30820,おとうさん　先生　イエローコメットのみんな,"아버지, 선생님, 옐로 코멧의 모두들",48
0x00A3084C,わたしに力を！,나에게 힘을!,17
0x00A30860,力が全てではないこと　見せてあげるわ！,힘이 전부가 아니라는 걸 보여 주겠어!,51
0x00A3088C,私の戦い方　まねはさせない！,"내 싸움 방식, 흉내 못 내게 해!",41
0x00A308B0,敵の部隊数・・・位置・・・,적 부대 수... 위치...,27
0x00A308CC,うん！　いける！,응! 할 수 있어!,20
0x00A308E4,このおれに　敵などいない！,이 몸에게 적 따윈 없다!,32
0x00A30904,ザコに用はない・・・,잔챙이에게 볼일은 없다...,35
0x00A3091A,消えてもらう！,사라져라!,13
0x00A30930,全機　攻撃用意！,전 기체 공격 준비!,25
0x00A30942,やつらに後悔するヒマも与えるな！,녀석들에게 후회할 틈도 주지 마라!,47
0x00A30968,戦いはスピードが命だ！,전투는 속도가 생명이다!,33
0x00A30984,ついてこれるか　おれのスピードに！,내 스피드를 따라올 수 있겠나!,41
0x00A309AC,フフ・・　やるな！,후후.. 제법이군!,22
0x00A309C0,このおれが　ここまで追いつめられるとはな！,이 내가 여기까지 몰리게 될 줄이야!,42
0x00A309F0,海の力を　みせてやる！,바다의 힘을 보여주마!,30
0x00A30A0C,よーし　いくぞーっ！,"좋아, 간다!",15
0x00A30A28,ぼくだって,나도,6
0x00A30A34,いいとこ見せてやるぜ！,멋진 모습을 보여주지!,300x00A30C10
0x00A30A50,あせりはきんもつだ！,조급함은 금물이다!,26
0x00A30A6C,船のあつかいなら負けない！,함선 운용이라면 지지 않아!,37
0x00A30A8C,さあ　この戦いを終わらせよう！,자 이 싸움을 끝내자!,28
0x00A30AB0,われの力、思い知るがよい！！,"나의 힘, 똑똑히 느껴 봐라!!",37
0x00A30AD4,本当のきょうふを教えてやる・・・,진정한 공포를 가르쳐 주마···,42
0x00A30AFC,生きては帰さぬ・・・！,살아서 돌아가게 두지 않겠다...!,43
0x00A30B18,暗黒の世界を見せてやろう！,암흑의 세계를 보여 주마!,34
0x00A30B38,その力・・・つぶしてしまうにはおしいか・・・,그 힘... 짓눌러 버리기엔 아깝군...,46
0x00A30B6C,炎の大地・・・　われが満たされる,불꽃의 대지... 내가 채워진다,39
0x00A30B8E,ひと時だ！,한때다!,10
0x00A30BA0,くらって　くたばれ！,맞고 뒈져라!,17
0x00A30BBC,ムゥゥゥオッ！,무우우오!,13
0x00A30BCC,もう　どうなっても知らねぇ！,이젠 어떻게 되든 몰라!,31
0x00A30BF0,ブッつぶしてやるぜぇーっ！,박살 내 주겠어!,21
0x00A30C10,おれにはパワーしかねぇ！もんくあるか！,나한텐 힘밖에 없어! 불만 있냐!,42
0x00A30C3C,頭つかうのはきらいなんだよ！,머리 쓰는 건 싫어!,25
0x00A30C60,おれのジャマをするんじゃねぇーっ！,내 방해를 하지 마ー!,28
0x00A30C88,あたしの攻撃にたえられるかな〜！？,내 공격을 견딜 수 있을까~!?,37
0x00A30CB0,キャハ！もうちょっとあそんで！,캬하! 좀 더 놀아줘!,26
0x00A30CD4,もー　あきた！,이제　질렸어!,19
0x00A30CE4,めざわりだから消えて！,눈에 거슬리니까 사라져!,33
0x00A30D00,イヤなやつ・・・気に入らない！,싫은 녀석... 마음에 안 들어!,38
0x00A30D24,天才のあたしにはむかうなんて・・・,천재인 나에게 대들다니...,35
0x00A30D48,なまいきよ！,건방지네!,13
0x00A30D5C,もー　チクチクうるさい！,"정말, 찔끔찔끔 귀찮게 구네!",38
0x00A30D76,ぜ〜んぶ　ぶちこわしてあげる！,저~언부 박살내 줄게!,28
0x00A30D9C,クックックッ・・・,큭큭큭...,12
0x00A30DB0,こわれてしまいなさい！,부서져 버리세요!,23
0x00A30DCC,その　きょうふの表情,그 공포에 질린 표정,27
0x00A30DE2,ワインがほしくなりますねぇ・・・,와인이 마시고 싶어지네요...,38
0x00A30E08,クックックッ・・・,큭큭큭...,12
0x00A30E1C,少しは楽しませてくださいね！,조금은 즐겁게 해 주세요!,34
0x00A30E40,クックック・・・いたいのは最初だけですよ・・,큭큭큭... 아픈 건 처음뿐이에요..,44
0x00A30E74,私と戦えた事・・・,나와 싸울 수 있었던 것...,34
0x00A30E88,こうえいに思いなさい！,영광으로 여기세요!,26
0x00A30EA4,クックック・・・,쿡쿡쿡…,12
0x00A30EB6,私の力の前に　ひざまずくのです！,내 힘 앞에 무릎 꿇어라!,32
0x00A30EDC,・・・これで最後だ。,…이걸로 마지막이다.,29
0x00A30EF8,・・・さらばだ。,...잘 가라.,14
0x00A30F10,・・・わたしをここまで追いつめた事,...나를 여기까지 몰아붙인 것,39
0x00A30F34,ほめてやろう・・・,칭찬해 주마...,19
0x00A30F4C,負ければ全てを失う・・・,지면 모든 걸 잃는다…,30
0x00A30F66,おまえにはそのかくごがあるか？,너에겐 그 각오가 있나?,31
0x00A30F8C,戦いは優れている方が勝つ・・・,싸움은 뛰어난 쪽이 이긴다...,39
0x00A30FAC,それだけだ・・・,그것뿐이다...,18
0x00A30FC4,おまえとの戦い・・・,너와의 싸움...,19
0x00A30FDA,おぼえておいてやろう！,기억해 두마!,17
0x00A30FF8,もうかりまっか！？,장사는 잘되십니까!?,27
0x00A31010,ウチのショップで何か買ってくれよな！,우리 숍에서 뭔가 좀 사 줘!,36
0x00A3103C,ワシが最強のショーグン,내가 최강의 쇼군,23
0x00A31068,気楽にいこうや！,편하게 가자!,17
0x00A31080,こうやっていると　むかしを思い出す！,이러고 있으면 옛날이 떠오른다!,43
0x00A310AC,さあさあ　ビビって逃げ出すなよ！,자자 겁먹고 도망치지 마!,34
0x00A310D4,お金の力を、みせてあげます！,"돈의 힘을, 보여 드리죠!",32
0x00A310F8,ブルームーンのみんな！,블루문의 모두들!,23
0x00A31110,ぼくに力をかしてください！,저에게 힘을 빌려주세요!,33
0x00A31130,お金に勝るものはありません！,돈보다 나은 건 없습니다!,34
0x00A31154,新人だからといって　バカにしないでください！,신참이라고 얕보지 마세요!,36
0x00A31188,ぼくだって・・・　やるときはやるんだ！,나도... 할 때는 한다고!,31
0x00A311B4,これは訓練じゃないんだ・・・！,이건 훈련이 아니야...!,30
0x00A311D4,簡単にあきらめません！,쉽게 포기하지 않습니다!,33
0x00A311F0,このチャンスは逃さない！,이 기회는 놓치지 않아!,31
0x00A31210,いっきに　たたみかけるわ！,단숨에 몰아붙이겠어!,29
0x00A31230,決して　あなどったりはしない・・・,결코 얕보거나 하진 않겠다...,39
0x00A31254,どんな敵だろうと全力でいくわ！,어떤 적이든 전력으로 갈 거야!,41
0x00A31278,この戦いも　生きのびてみせるわ！,이 싸움도 살아남아 보이겠어!,40
0x00A312A0,どんな状況でも　ベストをつくすだけよ！,어떤 상황에서도 최선을 다할 뿐이야!,50
0x00A312CC,あなたは強いわ・・・,당신은 강해...,19
0x00A312E2,だけど　わたしは負けるわけにはいかないの！,하지만 나는 질 수는 없어!,35
0x00A31314,若いモンには,젊은이에게는,18
0x00A31322,まだまだ負けられんのう。,아직 질 수는 없지.,25
0x00A31340,パラシュート隊　用意はいいかの？,낙하산 부대 준비는 됐는가?,37
0x00A31374,ここらで大勝負じゃ！,이쯤에서 크게 승부를 걸자!,37
0x00A31390,けいけんの差を　見せてやるかな・・・,경험의 차이를 보여 줄까...,36
0x00A313BC,なかなかの戦いじゃったが・・・,꽤 괜찮은 싸움이었지만...,35
0x00A313DC,これで　ジ・エンドじゃ！,이걸로 끝이다!,20
0x00A313FC,戦争は何も生み出さん・・・,전쟁은 아무것도 낳지 못한다...,42
0x00A31418,この戦いが終われば　くにへ帰るがよい。,이 싸움이 끝나면 고국으로 돌아가거라.,53
0x00A31444,歩兵系ユニット。,보병계 유닛.,17
0x00A31455,0x00A31474,ができるが、攻撃力,"할 수 있지만, 공격력은0x00A31474"
0x00A31474,ができるが、攻撃力,"는 가능하지만, 공격력",30
0x00A31487,はきたいできない。,기대할 수 없다.,21
0x00A314A3,数字は、もっている量。,숫자는 보유한 양.,24
0x00A314BA,移動するごとにへり、なくなる,"이동할 때마다 줄어, 없어진다",40
0x00A314D7,と移動できなくなる。,면 이동할 수 없게 된다.,32
0x00A314F2,は主砲なし。,는 주포 없음.,18
0x00A31500,歩兵タイプの移動ができる。,보병 타입의 이동이 가능하다.,40
0x00A3151B,数字は、移動力。,숫자는 이동력.,20
0x00A3152C,ほとんどの地形を移動できるが,대부분의 지형을 이동할 수 있지만,46
0x00A31549,移動力自体が少ない。,이동력 자체가 낮다.,27
0x00A31566,の副砲、マシンガン。,"의 부포, 기관총.",22
0x00A3157B,下のタイプのユニットに,아래 유형의 유닛에,26
0x00A31598,できる。,있다.,7
0x00A315A4,副砲での、歩兵系に対する,부포로 보병 계열을 상대로 한,40
0x00A315D9,ごかくに戦える。,대등하게 싸울 수 있다.,31
0x00A315EC,副砲での、歩兵系以外0x00A3161A,いりょくは、きたいしない,위력은 기대할 수 없다
0x00A3161A,いりょくは、きたいしない,"위력은, 기대하지 마",27
0x00A31633,ほうがよい。,편이 좋다.,14
0x00A31640,副砲での、ヘリ系に対する,부포로 헬기 계열을 상대로 한,40
0x00A3166C,には、それなりに,에게는 그럭저럭,22
0x00A3167D,ダメージを与えられる。,피해를 줄 수 있다.,25
0x00A31694,歩兵系ユニット。,보병계 유닛.,17
0x00A316AD,でき、攻撃力も高い。,"가능하며, 공격력도 높다.",34
0x00A316C2,ほとんどの地形を、同じ,대부분의 지형을 같은 방식으로,42
0x00A316D9,移動コストで移動できる。,이동 비용으로 이동할 수 있다.,41
0x00A316F5,バズーカ兵,바주카병,12
0x00A31709,バズーカ砲。,바주카포.,13
0x00A31716,下のタイプのユニットに,아래 유형의 유닛에,26
0x00A31733,できる。,할 수 있다.,15
0x00A3173C,バズーカ砲の弾数。,바주카포의 탄수.,23
0x00A3174F,主砲のタマが切れた時は、,"주포의 탄이 떨어졌을 때는,",37
0x00A31768,自動的に副砲に持ちかえて,자동으로 부포로 바꿔 들고,36
0x00A3178C,けいたい食料。,휴대 식량.,14
0x00A3179B,数字は、もっている量。,숫자는 보유한 양.,24
0x00A317B2,移動するごとにへり、なくなる,"이동할 때마다 줄고, 없어지는",40
0x00A317CF,と移動で0x00A319DC,タイヤのため、平地では,타이어식이므로 평지에서는
0x00A317E4,主砲での、歩兵系以外の,주포로 보병 계열 이외의,33
0x00A317FB,陸ユニットへの攻撃力。,육상 유닛에 대한 공격력.,34
0x00A31812,バズーカ砲は、,"바주카포는,",16
0x00A3182F,にも、ひけをとらない。,에도 뒤지지 않는다.,27
0x00A31848,副砲での、歩兵系に対する,부포로 보병 계열을 상대로 한,40
0x00A31870,よりも、すこしだけ,보다도 조금만 더,23
0x00A3188C,副砲での、歩兵系以外の,부포로 보병 계열 이외의,33
0x00A318A3,陸ユニットへの攻撃力。,육상 유닛에 대한 공격력.,34
0x00A318BA,そこそこのいりょく。,그럭저럭 위력이 있다.,30
0x00A318D0,副砲での、ヘリ系に対する,부포로 헬기 계열을 상대로 한,40
0x00A318FC,には、それなりに,에게는 그럭저럭,22
0x00A3190D,ダメージを与えられる。,피해를 줄 수 있다.,25
0x00A31924,車0x00A3173C,バズーカ砲の弾数。,바주카포의 탄수.
0x00A31935,偵察用に使われる。,정찰용으로 사용된다.,29
0x00A3196C,視界（しかい）。,시야.,7
0x00A3197D,数字はその範囲。,숫자는 그 범위.,21
0x00A31996,は広い視界を,는 넓은 시야를,20
0x00A319B0,タイヤタイプの移動ができる。,타이어 타입의 이동을 할 수 있다.,45
0x00A319DC,タイヤのため、平地では,타이어식이므로 평지에서는,37
0x00A319F3,思うように移動できない。,원하는 대로 이동할 수 없다.,38
0x00A31A14,に主砲はなし。,에 주포는 없음.,21
0x00A31A24,副砲のマシンガン。,부포인 기관총.,20
0x00A31A37,偵察用のユニットなので、,"정찰용 유닛이므로,",26
0x00A31A50,歩兵系以外に対しては,보병 계열 이외를 상대로는,36
0x00A31A65,あまり強くない。,그다지 강하지 않다.,27
0x00A31A78,副砲のマシンガンでの、,부포의 기관총으로,25
0x00A31A8F,歩兵系に対する攻撃力。,보병 계열에 대한 공격력.,34
0x00A31AAC,に対しては、高い,에 대해서는 높은,23
0x00A31ABD,ダメージを与えられる。,피해를 줄 수 있다.,25
0x00A31AD4,副砲での、歩兵系以外の,부포로 보병 계열 이외의,33
0x00A31AEB,陸ユニットへの攻撃力。,육상 유닛에 대한 공격력.,34
0x00A31B02,軽戦車や重戦車には,경전차나 중전차에는,28
0x00A31B15,はが立たない。,상대가 되지 않는다.,27
0x00A31B24,副砲での、ヘリに対する,부포로 헬기에 대한,26
0x00A31B4E,には、それなりに,에게는 그럭저럭,22
0x00A31B5F,ダメージを与えられる。,피해를 줄 수 있다.,25
