address,japanese,korean,char_count,frequency,status,notes
0x00A1180B,ククク・・・,크크크...,6,8,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_002.csv
0x00A1181C,なんだあ、,"뭐야,",5,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00A11827,キャサリン,캐서린,5,9,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00A11833,攻撃をやめろって言うのか？,미상,13,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11850,そうは言っていないわ。,미상,11,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11869,少し様子を見たら、,미상,9,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A1187C,と言ったの。,미상,6,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A1188C,同じじゃねえか。,미상,8,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A118A0,敵は間接部隊を中心に配置して,미상,14,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A118BD,待ち受けているわ。,미상,9,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A118D0,今の部隊で,미상,5,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: existing address translation
0x00A118DB,突撃したら敵の思うツボよ。,미상,13,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A118F8,だからって、,미상,6,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11905,見逃すのかよ！,미상,7,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11918,少し待つだけじゃない。,미상,11,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11931,部隊を再編成して・・・,미상,11,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A1194C,そのスキに、,미상,6,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11959,つかまっている連中が,미상,10,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A1196E,なにをされるか分からねえ！,미상,13,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A1198C,・・・・・・,......,6,23,Needs Review,audit: no Hangul in Korean field; previous=reviewed: repeated source text
0x00A1199C,なあキャサリン、,미상,8,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A119AE,頼むよ、,미상,4,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A119B7,行かせてくれ。,미상,7,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A119C6,あいつらは、,미상,6,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A119D3,オレ達の作戦ミスで,미상,9,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A119E6,つかまったのかもしれないんだ。,미상,15,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11A08,・・・,···,3,151,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00A11A0F,そこまで言われたら,미상,9,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11A22,許可せざるをえないわね。,미상,12,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11A3B,でも、,"다만,",3,42,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00A11A42,決してムチャはしないこと。,미상,13,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11A5D,いいわね。,좋아.,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00A11A6C,さすがキャサリン。,미상,9,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11A80,物分りがいいぜ。,미상,8,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11A93,それじゃ、,"그럼,",5,4,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00A11A9E,後はよろしく！,미상,7,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11AB5,ちょっと、,"잠깐,",5,9,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00A11AC0,マックス！,맥스!,5,10,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00A11ACD,・・・,···,3,151,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00A11AD4,本当に大丈夫かしら。,미상,10,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11AEC,くっ、,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11AF3,わたしの,미상,4,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11AFC,カンペキな作戦を破るとは・・・,미상,15,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11B1C,みんな、,"모두,",4,21,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00A11B25,無事か？,미상,4,3,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11B30,ショーグン！,쇼군!,6,10,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00A11B3E,助けに来てくださったんですね！！,미상,16,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11B60,助かりました！,미상,7,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11B6F,もう少しでキャットとかいう敵ショーグンの,조금만 늦었으면 캣이라는 적 쇼군의,20,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00A11B98,ジッケン台にされるところだったんです！,실험대가 될 뻔했어요!,19,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00A11BC0,なにい！,미상,4,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11BC9,・・・しかし、,미상,7,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11BD8,おまえらが,너희가,5,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00A11BE3,ジッケン台なんかにならなくてよかったぜ。,실험대가 될 뻔했네.,20,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00A11C10,はい！,네!,3,17,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00A11C18,ありがとうございます！,감사합니다!,11,2,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_007.csv
0x00A11C30,マックス。,맥스.,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00A11C3C,勝手に軍を動かしてはいけないと、,미상,16,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11C5E,あれほど言ったでしょう？,미상,12,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11C78,あっ、,"앗,",3,4,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_004.csv
0x00A11C7F,キャサリン！,캐서린!,6,8,Translated,audit: meaningful Korean translation; previous=reviewed: repeated source text
0x00A11C8C,・・・,···,3,151,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00A11C98,すまねえ。,미안하다.,5,3,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00A11CA5,オレ、,미상,3,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11CAC,頭に血がのぼっちまって・・・,미상,14,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11CCC,本当に短気なんだから。,미상,11,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11CE5,でも、,"다만,",3,42,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00A11CEC,今回だけはゆるしてあげるわ。,미상,14,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11D0C,キャ、,미상,3,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11D13,キャサリン・・・,미상,8,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11D28,おかげで、,"덕분에,",5,1,Translated,audit: meaningful Korean translation; previous=reviewed: existing address translation
0x00A11D33,つかまった兵達が,미상,8,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11D44,戻ってきたのですもの。,미상,11,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11D5B,あなたのすばやい行動のおかげで、,미상,16,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11D7D,彼らは助かったのよ。,미상,10,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11D92,お見事でした。,미상,7,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11DA3,マックスショーグン。,미상,10,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11DC1,そうか？,미상,4,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11DCB,ヘヘヘ・・・。,미상,7,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11DDC,へっ、オレに,미상,6,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11DE9,つまらんテは通用しないぜ！,미상,13,1,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
0x00A11E04,クックックッ・・・,크크크...,9,10,Translated,batch audit: reviewed batch translation; source=manual_translation_batch_001.csv
0x00A11E17,思ったとおり、,미상,7,2,Needs Translation,audit: placeholder/unknown; previous=reviewed: unreadable source fallback
